row_idx,Polar_pretty_formula,NPolar_mpid,Polar_mpid,Energy_diff_meV,$M_A$,$M_B$,$M_X$,$A_{Mend}$,$B_{Mend}$,$X_{Mend}$,$A_{wt}$,$B_{wt}$,$X_{wt}$,$A_{Mend_wt}$,$B_{Mend_wt}$,X_AN,A_$E_{affinity}$,A_$r_{p/s+p+d}$,A_$IE_{I}$,A_$\chi_{Mulliken}$,B_$\chi_{Mulliken}$,B_$E_{affinity}$,B_$r_{p/s+p+d}$,X_$\chi_{Mulliken}$,X_$R_{covalent}$,X_$E_{affinity}$,X_$IE_{I}$,X_$N_e$,A_chi_calc,A_eta_calc,A_softness_calc,A_omega_calc,X_chi_calc,X_eta_calc,X_softness_calc,X_omega_calc,AX_chi_mismatch,AX_eta_mismatch,AXchi_x_dAcancel,Asoft_x_dAnet,polar_A_offcenter_mean_A,polar_A_offcenter_p90_A,polar_A_offcenter_max_A,npolar_A_offcenter_mean_A,npolar_A_offcenter_p90_A,npolar_A_offcenter_max_A,d_A_offcenter_mean_A,d_A_offcenter_p90_A,d_A_offcenter_max_A,polar_B_offcenter_mean_A,polar_B_offcenter_p90_A,polar_B_offcenter_max_A,polar_B_offcenter_frac_gt_0p10A,polar_B_offcenter_frac_gt_0p20A,npolar_B_offcenter_mean_A,npolar_B_offcenter_p90_A,npolar_B_offcenter_max_A,npolar_B_offcenter_frac_gt_0p10A,npolar_B_offcenter_frac_gt_0p20A,d_B_offcenter_mean_A,d_B_offcenter_p90_A,d_B_offcenter_max_A,d_B_offcenter_frac_gt_0p10A,polar_AX_dist_mean_A,polar_AX_dist_std_A,polar_AX_dist_distortion,npolar_AX_dist_mean_A,npolar_AX_dist_std_A,npolar_AX_dist_distortion,d_AX_dist_mean_A,d_AX_dist_std_A,d_AX_dist_distortion,polar_BX_dist_mean_A,polar_BX_dist_std_A,polar_BX_dist_distortion,npolar_BX_dist_mean_A,npolar_BX_dist_std_A,npolar_BX_dist_distortion,d_BX_dist_mean_A,d_BX_dist_std_A,d_BX_dist_distortion,polar_A_cage_asph_mean,polar_A_cage_asph_std,npolar_A_cage_asph_mean,npolar_A_cage_asph_std,d_A_cage_asph_mean,d_A_cage_asph_std,polar_A_CN_mean,polar_A_CN_mode,npolar_A_CN_mean,npolar_A_CN_mode,d_A_CN_mean,polar_B_CN_mean,polar_B_CN_mode,npolar_B_CN_mean,npolar_B_CN_mode,d_B_CN_mean,polar_n_A_sites,npolar_n_A_sites,polar_n_B_sites,npolar_n_B_sites,polar_n_X_sites,npolar_n_X_sites,polar_Ewald_eV_per_atom,npolar_Ewald_eV_per_atom,d_Ewald_eV_per_atom,polar_Ewald_A_siteE_mean_eV,polar_Ewald_A_siteE_std_eV,polar_Ewald_B_siteE_mean_eV,polar_Ewald_B_siteE_std_eV,polar_Ewald_X_siteE_mean_eV,polar_Ewald_X_siteE_std_eV,npolar_Ewald_A_siteE_mean_eV,npolar_Ewald_A_siteE_std_eV,npolar_Ewald_B_siteE_mean_eV,npolar_Ewald_B_siteE_std_eV,npolar_Ewald_X_siteE_mean_eV,npolar_Ewald_X_siteE_std_eV,d_Ewald_A_siteE_mean_eV,d_Ewald_A_siteE_std_eV,d_Ewald_B_siteE_mean_eV,d_Ewald_B_siteE_std_eV,d_Ewald_X_siteE_mean_eV,d_Ewald_X_siteE_std_eV,split
2317,FePO4,mp-760343,mp-766442,4.816431,55.845,30.973762,15.9994,61,90,101,0.166666667,0.166666667,0.666666667,10.16666667,15,8,0.153235727,0.497854077,7.902755613,4.02799567,5.616589466,0.746610893,0.516129032,7.53936359,0.63,1.461113279,13.6176139,8,4.02799567,3.874759943,0.258080504,2.093645716,7.53936359,6.078250311,0.16452103,4.675852459,3.51136792,2.203490368,-3.505819005,-0.113491183,0.72035796,0.796963434,0.796963434,0.440893861,0.441098382,0.441124081,0.279464099,0.355865052,0.355839353,0.00612489,0.007708298,0.007708298,0,0,0.001099829,0.001859753,0.001860631,0,0,0.005025061,0.005848545,0.005847667,0,2.967535613,0.921096101,0.310390917,3.031336154,1.00695369,0.332181467,-0.063800541,-0.085857589,-0.021790549,1.54781373,0.001595221,0.001030629,1.529666811,0.000368226,0.000240723,0.018146919,0.001226996,0.000789906,0.4255308,0.042160549,0.423775692,0.00048413,0.001755107,0.041676419,12,12,12,12,0,4,4,4,4,0,8,4,8,4,32,16,-52.86822934,-53.67966272,0.811433382,-49.28688131,0.055975142,-145.3248183,0.01487548,-30.64941911,0.127453077,-50.32657684,0.009653478,-147.1098992,0.029137555,-31.16037507,0.009797586,1.03969553,0.046321664,1.7850809,-0.014262076,0.510955965,0.117655491,val
2318,FePO4,mp-772512,mp-766442,-33.929848,55.845,30.973762,15.9994,61,90,101,0.166666667,0.166666667,0.666666667,10.16666667,15,8,0.153235727,0.497854077,7.902755613,4.02799567,5.616589466,0.746610893,0.516129032,7.53936359,0.63,1.461113279,13.6176139,8,4.02799567,3.874759943,0.258080504,2.093645716,7.53936359,6.078250311,0.16452103,4.675852459,3.51136792,2.203490368,0.005524579,0.00029415,0.72035796,0.796963434,0.796963434,0.221253243,0.331879864,0.331879864,0.499104718,0.46508357,0.46508357,0.00612489,0.007708298,0.007708298,0,0,0.03771832,0.037718321,0.037718321,0,0,-0.03159343,-0.030010023,-0.030010023,0,2.967535613,0.921096101,0.310390917,2.048353897,0.089579628,0.043732496,0.919181716,0.831516473,0.266658422,1.54781373,0.001595221,0.001030629,1.550205429,0.02471446,0.0159427,-0.002391699,-0.023119238,-0.014912071,0.4255308,0.042160549,0.094091535,0.098978797,0.331439265,-0.056818248,12,12,6,6,6,4,4,4,4,0,8,6,8,6,32,24,-52.86822934,-52.96458164,0.096352304,-49.28688131,0.055975142,-145.3248183,0.01487548,-30.64941911,0.127453077,-51.82116601,0.877227899,-148.2068303,1.89E-07,-29.43987339,0.491852645,2.534284703,-0.821252757,2.882012016,0.014875291,-1.209545723,-0.364399568,val
2319,FePO4,mp-776288,mp-766442,-16.539846,55.845,30.973762,15.9994,61,90,101,0.166666667,0.166666667,0.666666667,10.16666667,15,8,0.153235727,0.497854077,7.902755613,4.02799567,5.616589466,0.746610893,0.516129032,7.53936359,0.63,1.461113279,13.6176139,8,4.02799567,3.874759943,0.258080504,2.093645716,7.53936359,6.078250311,0.16452103,4.675852459,3.51136792,2.203490368,-2.666324511,0.00029415,0.72035796,0.796963434,0.796963434,2.55E-16,4.52E-16,4.55E-16,0.72035796,0.796963434,0.796963434,0.00612489,0.007708298,0.007708298,0,0,0.028719725,0.028719725,0.028719725,0,0,-0.022594834,-0.021011426,-0.021011426,0,2.967535613,0.921096101,0.310390917,2.074180278,0.122302856,0.058964429,0.893355335,0.798793245,0.251426488,1.54781373,0.001595221,0.001030629,1.554256912,0.021296694,0.013702171,-0.006443182,-0.019701473,-0.012671542,0.4255308,0.042160549,0.190185969,1.25E-16,0.235344831,0.042160549,12,12,6,6,6,4,4,4,4,0,8,4,8,4,32,16,-52.86822934,-52.66811944,-0.200109903,-49.28688131,0.055975142,-145.3248183,0.01487548,-30.64941911,0.127453077,-50.79956454,8.70E-15,-148.148356,4.26E-14,-29.26519901,0.327772273,1.512683234,0.055975142,2.823537752,0.01487548,-1.384220102,-0.200319196,val
2320,Mn2CoO4,mp-1221996,mp-766445,14.82748,54.938045,58.933195,15.9994,60,64,101,0.285714286,0.142857143,0.571428571,17.14285714,9.142857143,8,-0.518213483,0.502040816,7.434290624,3.717145312,4.271623375,0.662256102,0.493273543,7.53936359,0.63,1.461113279,13.6176139,8,3.458038571,3.976252054,0.251493111,1.503681179,7.53936359,6.078250311,0.16452103,4.675852459,4.081325019,2.101998257,-1.526975058,0.015710156,0.078409105,0.172384489,0.503125754,0.000264185,0.00042647,0.000437732,0.07814492,0.171958019,0.502688023,0.019895972,0.035178154,0.042929471,0,0,0.002060128,0.002064035,0.002065012,0,0,0.017835844,0.033114119,0.04086446,0,2.293018495,0.54828073,0.239108726,2.049811881,0.164451031,0.080227377,0.243206614,0.3838297,0.158881349,1.990816765,0.027932688,0.014030768,1.966351186,0.000589833,0.000299963,0.024465579,0.027342855,0.013730805,0.167315977,0.048485415,0.154167805,0.00016585,0.013148172,0.048319566,6.75,6,6,6,0.75,4.5,4,4,4,0.5,8,4,4,2,16,8,-31.42225663,-32.78972364,1.367467012,-40.10756464,1.164495436,-42.94637483,2.364639247,-24.19857307,0.216431699,-28.0642443,0.006295898,-77.68882803,0.002843661,-23.92768721,0.010982119,-12.04332034,1.158199539,34.7424532,2.361795586,-0.27088586,0.20544958,train
2321,Li4Ti11O24,mp-759812,mp-766548,-17.654222,6.941,47.867,15.9994,12,51,101,0.102564103,0.282051282,0.615384615,1.230769231,14.38461538,8,0.618048347,0.388198758,5.391493075,3.004770711,3.451763006,0.075545162,0.5,7.53936359,0.63,1.461113279,13.6176139,8,3.004770711,2.386722364,0.418984635,1.891432191,7.53936359,6.078250311,0.16452103,4.675852459,4.534592879,3.691527947,1.581523588,0.069317088,0.460826687,0.536854499,0.538228287,0.107593305,0.123461909,0.123461909,0.353233382,0.41339259,0.414766379,0.147767952,0.227426679,0.233522049,0.727272727,0.181818182,0.131776232,0.184447323,0.184447323,0.727272727,0,0.01599172,0.042979356,0.049074726,0,2.801692337,0.729505525,0.260380312,4.367645783,2.428484202,0.556016747,-1.565953446,-1.698978677,-0.295636435,1.987668102,0.060022033,0.030197211,1.994332088,0.080590561,0.0404098,-0.006663987,-0.020568528,-0.010212589,0.168686479,0.043399254,0.767123152,0.002941696,-0.598436672,0.040457559,12,14,16,16,-4,6,6,6,6,0,4,4,11,11,24,24,-40.81835402,-40.15042676,-0.667927258,-8.956114752,0.719027214,-84.44729028,1.90351183,-26.13213145,1.557733603,-9.464916474,0.378520383,-81.02510871,2.055242686,-26.53044925,1.672022283,0.508801722,0.34050683,-3.422181563,-0.151730856,0.398317802,-0.11428868,train
2322,Li4Ti15O32,mp-759678,mp-766828,14.940101,6.941,47.867,15.9994,12,51,101,0.078431373,0.294117647,0.62745098,0.941176471,15,8,0.618048347,0.388198758,5.391493075,3.004770711,3.451763006,0.075545162,0.5,7.53936359,0.63,1.461113279,13.6176139,8,3.004770711,2.386722364,0.418984635,1.891432191,7.53936359,6.078250311,0.16452103,4.675852459,4.534592879,3.691527947,1.3006697,1.134177061,8.18106332,10.92712469,10.93192141,10.83601479,10.83838708,10.83838708,-2.654951472,0.088737615,0.09353433,0.082961236,0.116755933,0.133683674,0.133333333,0,0.090764516,0.173468429,0.173468429,0.4,0,-0.00780328,-0.056712496,-0.039784754,-0.266666667,10.4880404,8.028895164,0.765528627,11.46845319,7.889222754,0.687906436,-0.980412784,0.139672411,0.077622191,1.988347174,0.054349611,0.027334065,1.989990509,0.063865238,0.032093238,-0.001643335,-0.009515627,-0.004759172,0.747189627,0.348458067,0.948915333,0.001210561,-0.201725707,0.347247505,13.5,16,16,16,-2.5,6,6,6,6,0,4,4,15,15,32,32,-41.09837689,-41.16942736,0.071050469,-9.467567956,1.185360061,-80.189696,3.854536465,-26.72817217,2.275433304,-10.31274908,1.273554781,-80.30215804,4.599741926,-26.68304464,2.675420726,0.845181124,-0.08819472,0.112462038,-0.74520546,-0.045127536,-0.399987421,val
2323,Li4Ti11O24,mp-759812,mp-767194,16.896929,6.941,47.867,15.9994,12,51,101,0.102564103,0.282051282,0.615384615,1.230769231,14.38461538,8,0.618048347,0.388198758,5.391493075,3.004770711,3.451763006,0.075545162,0.5,7.53936359,0.63,1.461113279,13.6176139,8,3.004770711,2.386722364,0.418984635,1.891432191,7.53936359,6.078250311,0.16452103,4.675852459,4.534592879,3.691527947,1.254242051,0.006559095,0.050863538,0.071015767,0.073863666,0.107593305,0.123461909,0.123461909,-0.056729767,-0.052446142,-0.049598242,0.100606381,0.136514662,0.17118786,0.636363636,0,0.131776232,0.184447323,0.184447323,0.727272727,0,-0.031169851,-0.047932662,-0.013259463,-0.090909091,4.127407837,2.397398994,0.580848583,4.367645783,2.428484202,0.556016747,-0.240237946,-0.031085207,0.024831836,1.988962739,0.065398271,0.032880591,1.994332088,0.080590561,0.0404098,-0.005369349,-0.01519229,-0.007529209,0.613455874,0.269001192,0.767123152,0.002941696,-0.153667278,0.266059497,13.5,16,16,16,-2.5,6,6,6,6,0,4,4,11,11,24,24,-40.07480414,-40.15042676,0.075622619,-9.103225226,0.608582467,-80.68321182,1.476369439,-26.62454711,1.288553634,-9.464916474,0.378520383,-81.02510871,2.055242686,-26.53044925,1.672022283,0.361691248,0.230062083,0.34189689,-0.578873247,-0.09409786,-0.383468649,train
2324,Li4Ti9O20,mp-772090,mp-767633,36.599934,6.941,47.867,15.9994,12,51,101,0.121212121,0.272727273,0.606060606,1.454545455,13.90909091,8,0.618048347,0.388198758,5.391493075,3.004770711,3.451763006,0.075545162,0.5,7.53936359,0.63,1.461113279,13.6176139,8,3.004770711,2.386722364,0.418984635,1.891432191,7.53936359,6.078250311,0.16452103,4.675852459,4.534592879,3.691527947,0.152764172,0.011940673,0.741757177,0.992241352,0.998829125,0.717586159,0.71758723,0.71758723,0.024171017,0.274654122,0.281241895,0.116679358,0.175088972,0.27761896,0.5,0.111111111,0.241815558,0.29003846,0.290039419,0.888888889,0.888888889,-0.1251362,-0.114949488,-0.012420459,-0.388888889,3.047246555,0.708787821,0.232599433,2.319928499,0.416206851,0.179405034,0.727318056,0.29258097,0.053194399,1.992762683,0.078899234,0.03959289,2.007805421,0.195126853,0.097184145,-0.015042738,-0.116227618,-0.057591254,0.349002449,0.110465776,0.1093275,5.46E-07,0.239674949,0.11046523,13.5,16,6,6,7.5,6,6,5.777777778,6,0.222222222,8,8,18,18,40,40,-39.17033783,-39.73508042,0.564742589,-9.30382733,0.848382087,-80.5132447,3.571666041,-26.53933184,2.256627149,-9.360195346,5.49E-05,-83.14761448,2.929258265,-26.27441711,2.618544086,0.056368016,0.848327162,2.634369783,0.642407775,-0.264914733,-0.361916938,train
2325,V5BiO10,mp-1101209,mp-768045,-2.1422353,50.9415,208.9804,15.9994,54,87,101,0.3125,0.0625,0.625,16.875,5.4375,8,0.527655332,0.498141264,6.746103119,3.636879226,4.114221211,0.942360854,0.442299795,7.53936359,0.63,1.461113279,13.6176139,8,3.636879226,3.109223894,0.32162367,2.127040533,7.53936359,6.078250311,0.16452103,4.675852459,3.902484364,2.969026417,0.32106433,0.003720857,0.136677785,0.182528266,0.191125568,0.131926806,0.164978035,0.164989564,0.004750979,0.017550232,0.026136004,0.187080655,0.241126443,0.24293341,1,0.5,0.174322084,0.229105067,0.229105067,1,0.5,0.012758571,0.012021376,0.013828343,0,2.001983128,0.077591021,0.03875708,2.000034095,0.073292209,0.03664548,0.001949033,0.004298811,0.0021116,2.474640713,0.06552863,0.026480058,2.45688227,0.008780524,0.003573848,0.017758442,0.056748106,0.02290621,0.110338275,0.016841724,0.113758539,0.0139211,-0.003420264,0.002920624,6,6,6,6,0,4,4,4,4,0,20,20,4,4,40,40,-38.15625778,-38.2175753,0.061317526,-67.21009577,2.519278282,-34.97328691,1.721039406,-23.94763587,1.132945991,-67.2146442,1.319558196,-35.42205462,2.009982354,-23.99859292,0.852705817,0.00454843,1.199720086,0.448767713,-0.288942948,0.050957055,0.280240174,train
2326,YBiO3,mp-754152,mp-768221,-14.672973,88.90585,208.9804,15.9994,25,87,101,0.2,0.2,0.6,5,17.4,8,0.306782382,0.460227273,6.218561794,3.262672088,4.114221211,0.942360854,0.442299795,7.53936359,0.63,1.461113279,13.6176139,8,3.262672088,2.955889706,0.338307616,1.800647218,7.53936359,6.078250311,0.16452103,4.675852459,4.276691502,3.122360604,4.276691501,0.129467962,0.382693017,0.382693017,0.382693017,0.393517752,0.393517752,0.393517752,-0.010824735,-0.010824735,-0.010824735,0.33536351,0.33536351,0.33536351,1,1,0.34920993,0.34920993,0.34920993,1,1,-0.01384642,-0.01384642,-0.01384642,0,2.306063651,0.057327367,0.024859404,2.315012301,0.057278239,0.024742088,-0.00894865,4.91E-05,0.000117315,2.41837336,0.087885984,0.036340949,2.409955299,0.088834009,0.036861268,0.008418061,-0.000948025,-0.000520319,0.030575533,1.39E-17,0.026599619,2.50E-16,0.003975914,-2.36E-16,6,6,6,6,0,6,6,6,6,0,2,2,2,2,6,6,-30.58491809,-30.53822699,-0.046691102,-46.34814585,0,-43.40704063,5.02E-15,-21.056468,4.21E-07,-46.37129857,7.11E-15,-43.43616776,1.12E-14,-20.96122287,1.42E-07,0.023152725,-7.11E-15,0.029127128,-6.21E-15,-0.095245121,2.79E-07,train
2327,Sn2P2O7,mp-1101386,mp-768330,17.465397,118.71,30.973762,15.9994,83,90,101,0.181818182,0.181818182,0.636363636,15.09090909,16.36363636,8,1.112069551,0.449438202,7.344121478,4.228095515,5.616589466,0.746610893,0.516129032,7.53936359,0.63,1.461113279,13.6176139,8,4.228095515,3.116025964,0.320921588,2.868524185,7.53936359,6.078250311,0.16452103,4.675852459,3.311268075,2.962224347,0.420822128,0.018596705,0.412979633,0.676599336,0.691450818,0.424430738,0.723159874,0.72315999,-0.011451105,-0.046560538,-0.031709173,0.095464184,0.104305074,0.10457921,0.5,0,0.105222379,0.123188823,0.123188904,0.666666667,0,-0.009758195,-0.018883749,-0.018609694,-0.166666667,3.188333915,0.729055728,0.228663543,3.133472074,0.698366895,0.222873183,0.054861841,0.030688834,0.00579036,1.563446874,0.041160668,0.026326873,1.558076351,0.039555073,0.025387121,0.005370522,0.001605595,0.000939752,0.182279879,0.043333694,0.249016875,0.033932787,-0.066736996,0.009400907,11.16666667,14,10.33333333,6,0.833333333,4,4,4,4,0,12,12,12,12,42,42,-48.71095945,-48.80741984,0.096460399,-20.90072989,0.461691525,-145.5438824,0.316785053,-28.9901899,2.566264279,-20.78082359,0.45852377,-145.9672014,0.376868022,-29.05508119,2.775914895,-0.119906305,0.003167755,0.423318989,-0.060082969,0.064891289,-0.209650616,train
2328,Sn2P2O7,mp-554022,mp-768330,78.795494,118.71,30.973762,15.9994,83,90,101,0.181818182,0.181818182,0.636363636,15.09090909,16.36363636,8,1.112069551,0.449438202,7.344121478,4.228095515,5.616589466,0.746610893,0.516129032,7.53936359,0.63,1.461113279,13.6176139,8,4.228095515,3.116025964,0.320921588,2.868524185,7.53936359,6.078250311,0.16452103,4.675852459,3.311268075,2.962224347,0.420819357,0.018596562,0.412979633,0.676599336,0.691450818,0.522764208,0.574645928,0.574646877,-0.109784575,0.101953407,0.116803941,0.095464184,0.104305074,0.10457921,0.5,0,0.088418325,0.095802572,0.095802812,0,0,0.007045858,0.008502502,0.008776398,0.5,3.188333915,0.729055728,0.228663543,3.12994962,0.73426262,0.234592472,0.058384295,-0.005206892,-0.00592893,1.563446874,0.041160668,0.026326873,1.539241744,0.040819744,0.026519385,0.024205129,0.000340924,-0.000192511,0.182279879,0.043333694,0.337245589,0.054044831,-0.154965709,-0.010711137,11.16666667,14,13.5,13,-2.333333333,4,4,4,4,0,12,8,12,8,42,28,-48.71095945,-49.25503133,0.544071881,-20.90072989,0.461691525,-145.5438824,0.316785053,-28.9901899,2.566264279,-21.1253696,0.506093952,-147.2927718,1.550810606,-29.28129454,2.692612783,0.224639713,-0.044402427,1.7488894,-1.234025553,0.291104637,-0.126348504,train
2329,Sn2P2O7,mp-556031,mp-768330,67.20839,118.71,30.973762,15.9994,83,90,101,0.181818182,0.181818182,0.636363636,15.09090909,16.36363636,8,1.112069551,0.449438202,7.344121478,4.228095515,5.616589466,0.746610893,0.516129032,7.53936359,0.63,1.461113279,13.6176139,8,4.228095515,3.116025964,0.320921588,2.868524185,7.53936359,6.078250311,0.16452103,4.675852459,3.311268075,2.962224347,0.420823129,0.018596754,0.412979633,0.676599336,0.691450818,1.18786661,1.18786661,1.18786661,-0.774886977,-0.511267274,-0.496415792,0.095464184,0.104305074,0.10457921,0.5,0,0.062647594,0.062647594,0.062647594,0,0,0.03281659,0.04165748,0.041931616,0.5,3.188333915,0.729055728,0.228663543,2.981563321,0.789933909,0.264939504,0.206770594,-0.060878181,-0.036275962,1.563446874,0.041160668,0.026326873,1.532297159,0.02884762,0.018826388,0.031149714,0.012313048,0.007500486,0.182279879,0.043333694,0.541551765,2.15E-16,-0.359271886,0.043333694,11.16666667,14,12,12,-0.833333333,4,4,4,4,0,12,4,12,4,42,14,-48.71095945,-49.55077036,0.839810914,-20.90072989,0.461691525,-145.5438824,0.316785053,-28.9901899,2.566264279,-21.28330484,3.08E-15,-148.7940472,2.01E-14,-29.27196713,3.084807076,0.382574952,0.461691525,3.250164756,0.316785053,0.281777234,-0.518542798,train
2330,Sn2P2O7,mp-753979,mp-768330,29.72534,118.71,30.973762,15.9994,83,90,101,0.181818182,0.181818182,0.636363636,15.09090909,16.36363636,8,1.112069551,0.449438202,7.344121478,4.228095515,5.616589466,0.746610893,0.516129032,7.53936359,0.63,1.461113279,13.6176139,8,4.228095515,3.116025964,0.320921588,2.868524185,7.53936359,6.078250311,0.16452103,4.675852459,3.311268075,2.962224347,0.420823129,0.018596754,0.412979633,0.676599336,0.691450818,0.301219283,0.309046557,0.309046557,0.111760349,0.367552778,0.38240426,0.095464184,0.104305074,0.10457921,0.5,0,0.081499786,0.090281545,0.090281545,0,0,0.013964398,0.014023528,0.014297664,0.5,3.188333915,0.729055728,0.228663543,2.662903194,0.29933191,0.112408108,0.525430721,0.429723818,0.116255435,1.563446874,0.041160668,0.026326873,1.563918582,0.040267957,0.025748116,-0.000471708,0.000892711,0.000578758,0.182279879,0.043333694,0.184943329,0.040542954,-0.00266345,0.00279074,11.16666667,14,7,6,4.166666667,4,4,4,4,0,12,4,12,4,42,14,-48.71095945,-48.45086208,-0.260097362,-20.90072989,0.461691525,-145.5438824,0.316785053,-28.9901899,2.566264279,-20.63949791,0.275958707,-143.915832,0.094703328,-29.12126045,2.678782821,-0.261231982,0.185732818,-1.628050445,0.222081725,0.131070553,-0.112518543,train
2331,Sn2P2O7,mp-755619,mp-768330,20.83899,118.71,30.973762,15.9994,83,90,101,0.181818182,0.181818182,0.636363636,15.09090909,16.36363636,8,1.112069551,0.449438202,7.344121478,4.228095515,5.616589466,0.746610893,0.516129032,7.53936359,0.63,1.461113279,13.6176139,8,4.228095515,3.116025964,0.320921588,2.868524185,7.53936359,6.078250311,0.16452103,4.675852459,3.311268075,2.962224347,0.420823129,0.018596754,0.412979633,0.676599336,0.691450818,0.300851901,0.300851901,0.300851901,0.112127732,0.375747434,0.390598916,0.095464184,0.104305074,0.10457921,0.5,0,0.107001207,0.107001207,0.107001207,1,0,-0.011537023,-0.002696133,-0.002421997,-0.5,3.188333915,0.729055728,0.228663543,2.632648969,0.301885582,0.114669895,0.555684946,0.427170146,0.113993647,1.563446874,0.041160668,0.026326873,1.563664317,0.046579375,0.029788602,-0.000217443,-0.005418707,-0.003461729,0.182279879,0.043333694,0.163822364,1.55E-16,0.018457515,0.043333694,11.16666667,14,7,7,4.166666667,4,4,4,4,0,12,4,12,4,42,14,-48.71095945,-48.67232101,-0.038638435,-20.90072989,0.461691525,-145.5438824,0.316785053,-28.9901899,2.566264279,-21.07053504,9.06E-15,-145.3785236,3.18E-14,-28.92820197,2.643480522,0.169805149,0.461691525,-0.165358791,0.316785053,-0.061987929,-0.077216243,train
2332,Sn2P2O7,mp-767134,mp-768330,45.251072,118.71,30.973762,15.9994,83,90,101,0.181818182,0.181818182,0.636363636,15.09090909,16.36363636,8,1.112069551,0.449438202,7.344121478,4.228095515,5.616589466,0.746610893,0.516129032,7.53936359,0.63,1.461113279,13.6176139,8,4.228095515,3.116025964,0.320921588,2.868524185,7.53936359,6.078250311,0.16452103,4.675852459,3.311268075,2.962224347,0.420823129,0.018596754,0.412979633,0.676599336,0.691450818,0.524642126,0.567400117,0.567400117,-0.111662493,0.109199218,0.1240507,0.095464184,0.104305074,0.10457921,0.5,0,0.109691521,0.121037215,0.121037215,0.5,0,-0.014227337,-0.016732141,-0.016458005,0,3.188333915,0.729055728,0.228663543,2.943610651,0.613541114,0.208431476,0.244723264,0.115514614,0.020232066,1.563446874,0.041160668,0.026326873,1.560981539,0.043700541,0.027995553,0.002465334,-0.002539873,-0.001668679,0.182279879,0.043333694,0.350173823,0.040571967,-0.167893944,0.002761727,11.16666667,14,9,6,2.166666667,4,4,4,4,0,12,8,12,8,42,28,-48.71095945,-48.70427022,-0.006689223,-20.90072989,0.461691525,-145.5438824,0.316785053,-28.9901899,2.566264279,-21.07853301,0.163844077,-145.735609,0.885022084,-28.87409835,2.759369598,0.177803124,0.297847448,0.191726572,-0.568237031,-0.116091549,-0.193105319,train
2333,Sn2P2O7,mp-767140,mp-768330,42.165146,118.71,30.973762,15.9994,83,90,101,0.181818182,0.181818182,0.636363636,15.09090909,16.36363636,8,1.112069551,0.449438202,7.344121478,4.228095515,5.616589466,0.746610893,0.516129032,7.53936359,0.63,1.461113279,13.6176139,8,4.228095515,3.116025964,0.320921588,2.868524185,7.53936359,6.078250311,0.16452103,4.675852459,3.311268075,2.962224347,0.420823129,0.018596754,0.412979633,0.676599336,0.691450818,0.285867614,0.443362364,0.443362364,0.127112019,0.233236972,0.248088454,0.095464184,0.104305074,0.10457921,0.5,0,0.092309972,0.103318512,0.103318512,0.5,0,0.003154211,0.000986562,0.001260698,0,3.188333915,0.729055728,0.228663543,3.033724127,0.519589454,0.171271161,0.154609788,0.209466274,0.057392381,1.563446874,0.041160668,0.026326873,1.564041732,0.045167219,0.028878525,-0.000594858,-0.004006551,-0.002551652,0.182279879,0.043333694,0.174254961,0.06977222,0.008024919,-0.026438526,11.16666667,14,11.75,12,-0.583333333,4,4,4,4,0,12,8,12,8,42,28,-48.71095945,-48.40170273,-0.309256711,-20.90072989,0.461691525,-145.5438824,0.316785053,-28.9901899,2.566264279,-20.73502736,0.18003322,-144.1652826,0.939208934,-28.94544432,2.740282576,-0.165702532,0.281658305,-1.378599855,-0.622423881,-0.044745579,-0.174018297,train
2334,Rb5FeO4,mp-754255,mp-768682,-19.878399,85.4678,55.845,15.9994,9,61,101,0.5,0.1,0.4,4.5,6.1,8,0.485918419,0.505197505,4.176800671,2.331359545,4.02799567,0.153235727,0.497854077,7.53936359,0.63,1.461113279,13.6176139,8,2.331359545,1.845441126,0.541875861,1.472611954,7.53936359,6.078250311,0.16452103,4.675852459,5.208004045,4.232809185,2.799793197,0.457143473,1.569188671,1.569188671,1.569188671,0.810390766,0.810450152,0.810450902,0.758797905,0.758738519,0.758737769,0.046968307,0.046968307,0.046968307,0,0,0.006175854,0.006240836,0.006272238,0,0,0.040792453,0.040727471,0.040696069,0,3.669243645,1.709730298,0.465962597,4.017874852,2.150462324,0.535223819,-0.348631208,-0.440732026,-0.069261222,1.961155817,0.015019631,0.007658561,1.961937574,0.00517039,0.002635349,-0.000781757,0.009849241,0.005023212,0.410544826,0,0.472696399,3.99E-06,-0.062151572,-3.99E-06,12,12,8,8,4,4,4,4,4,0,2,4,2,4,8,16,-14.97222554,-15.01127608,0.039050534,-50.99723725,1.12E-14,-50.99723725,1.12E-14,-19.27511312,0.236146532,-51.5140336,0.000485444,-51.5140336,0.000485444,-19.17948433,0.077125395,0.516796346,-0.000485444,0.516796346,-0.000485444,-0.095628789,0.159021137,train
